user_text,bot_response,source,clean_user_text,clean_bot_response
Allah ap ko salamat rakha.....ameen!,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,allah ap ko salamat rakha.....ameen!,"wah, ye sun kar bohat acha laga! khush raho 😊"
PERSON sy puch ly,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,person sy puch ly,"samajh gaya, aur batao? main sun raha hun 🙂"
"7. ""baoo g mere allah pak k lea ap k khandan chuna he rasme shabbiri k lea""","wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,7. baoo g mere allah pak k lea ap k khandan chuna he rasme shabbiri k lea,"wah, ye sun kar bohat acha laga! khush raho 😊"
"waah,sahi hai! aur yeh bhi suna hai ki kuch local farmers apne organic products bhi le aayenge, toh hum unse bhi kuch sikh sakte hain, kya mast hoga!","yup, aur ek aur cheez hai, woh log mental health par bhi discussion karne wale hain, aaj kal yeh topic kitna important ho gaya hai, sabko iski zaroorat hai!",Hinglish Everyday Conversations,"waah,sahi hai! aur yeh bhi suna hai ki kuch local farmers apne organic products bhi le aayenge, toh hum unse bhi kuch sikh sakte hain, kya mast hoga!","yup, aur ek aur cheez hai, woh log mental health par bhi discussion karne wale hain, aaj kal yeh topic kitna important ho gaya hai, sabko iski zaroorat hai!"
"maine ek online platform start kiya hai,women-led businesses ko support karne ke liye.","wah! that's fantastic! i think there's a huge need for that, especially in our country. what kind of businesses are you featuring?",Hinglish Everyday Conversations,"maine ek online platform start kiya hai,women led businesses ko support karne ke liye.","wah! that's fantastic! i think there's a huge need for that, especially in our country. what kind of businesses are you featuring?"
Tumari bavi ko dekh kar tang ho ga ha ab new model lao na video ma,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,tumari bavi ko dekh kar tang ho ga ha ab new model lao na video ma,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Shop kahan hai?,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,shop kahan hai?,"samajh gaya, aur batao? main sun raha hun 🙂"
teri saree bahut beautiful hai!,"haan yaar, aaj celebration hai.",Hinglish Everyday Conversations,teri saree bahut beautiful hai!,"haan yaar, aaj celebration hai."
"oye,teri diet kaise chal rahi hai? last time jab baat hui thi toh tu toh chappan chhappan kha rahi thi na?","haan, par ab toh diet strictly follow kar rahi hoon yaar, gym bhi join kar liya hai, new year, new me! thoda tough hai but results aa rahe hain, feel kar rahi hoon!",Hinglish Everyday Conversations,"oye,teri diet kaise chal rahi hai? last time jab baat hui thi toh tu toh chappan chhappan kha rahi thi na?","haan, par ab toh diet strictly follow kar rahi hoon yaar, gym bhi join kar liya hai, new year, new me! thoda tough hai but results aa rahe hain, feel kar rahi hoon!"
"yeh savings account ka interest rate toh itna kam hai,samajh nahi aata kyun log isme paise rakhte hain, kya tumhe koi better option pata hai?","arre, fixed deposits mein thoda achha interest milta hai, ya phir equity mutual funds bhi consider kar sakti ho, long term ke liye toh yeh better hain!",Hinglish Everyday Conversations,"yeh savings account ka interest rate toh itna kam hai,samajh nahi aata kyun log isme paise rakhte hain, kya tumhe koi better option pata hai?","arre, fixed deposits mein thoda achha interest milta hai, ya phir equity mutual funds bhi consider kar sakti ho, long term ke liye toh yeh better hain!"
Decisional Oder Block,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,decisional oder block,"samajh gaya, aur batao? main sun raha hun 🙂"
kb aega next episode cnt wait,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,kb aega next episode cnt wait,"samajh gaya, aur batao? main sun raha hun 🙂"
aap ka mobile kaisa hai?,mai abhi new phone le raha hoon!,Hinglish Everyday Conversations,aap ka mobile kaisa hai?,mai abhi new phone le raha hoon!
sach poocho to apne siwa koi apna nhi hota,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,sach poocho to apne siwa koi apna nhi hota,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
kya ye kaam jaldi kar sakte ho?,"ho jaayega, bas thoda time do.",Hinglish Everyday Conversations,kya ye kaam jaldi kar sakte ho?,"ho jaayega, bas thoda time do."
Mjhy cars ka bht shoq,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,mjhy cars ka bohat shoq,"wah, ye sun kar bohat acha laga! khush raho 😊"
"jab se bhai ki shaadi hui hai,woh toh bilkul badal gaya hai, har waqt apni biwi ke saath hi rehta hai, thoda family time toh chahiye na!","haan, yeh toh hai, par shayad woh bhi thoda samay nikaal kar humare saath aane lagega, abhi toh naya hai sab kuch unke liye!",Hinglish Everyday Conversations,"jab se bhai ki shaadi hui hai,woh toh bilkul badal gaya hai, har waqt apni biwi ke saath hi rehta hai, thoda family time toh chahiye na!","haan, yeh toh hai, par shayad woh bhi thoda samay nikaal kar humare saath aane lagega, abhi toh naya hai sab kuch unke liye!"
es wazifa ki kya aam ijazat hy,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,es wazifa ki kya aam ijazat hai,"wah, ye sun kar bohat acha laga! khush raho 😊"
Or sath dy,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,or sath dy,"wah, ye sun kar bohat acha laga! khush raho 😊"
I love you Saad Bhi . Ap Ki sari videos daikhta Hu apnay friends ko b dikhata Hu . We proud of you as a Pakistani K ap Pakistan K sab Sa best YouTuber ha or Kisi celebrity Sa Kam Ni love you,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,i love you saad bhi . ap ki sari videos daikhta hoon apnay friends ko b dikhata hoon . we proud of you as a pakistani k ap pakistan k sab sa best youtuber ha or kisi celebrity sa kam ni love you,"wah, ye sun kar bohat acha laga! khush raho 😊"
"arre,suna hai tumne wo music documentary dekhi? usme famous musicians ke struggle stories thi, kitna inspiration mila, aaj kal ki duniya mein unki journeys bohot motivating hain!","haan, woh documentary toh maine dekhi thi, unki kahaniyon se bohot kuch seekhne ko mila, music sirf talent nahi, dedication aur hard work bhi chahiye hota hai!",Hinglish Everyday Conversations,"arre,suna hai tumne wo music documentary dekhi? usme famous musicians ke struggle stories thi, kitna inspiration mila, aaj kal ki duniya main unki journeys bohot motivating hain!","haan, woh documentary toh maine dekhi thi, unki kahaniyon se bohot kuch seekhne ko mila, music sirf talent nahi, dedication aur hard work bhi chahiye hota hai!"
😏😏😏ok nikal giii,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,ok nikal giii,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"charity run ke liye register karne ka socha hai,kya tum mere saath chalogi? ek accha cause bhi hai aur health bhi!","of course! mujhe running se thodi nafrat hai, lekin tumhare saath hoon toh maza aayega, aur hum logon ko inspire bhi kar sakte hain, kyun nahi!",Hinglish Everyday Conversations,"charity run ke liye register karne ka socha hai,kya tum mere saath chalogi? ek accha cause bhi hai aur health bhi!","of course! mujhe running se thodi nafrat hai, lekin tumhare saath hoon toh maza aayega, aur hum logon ko inspire bhi kar sakte hain, kyun nahi!"
iqra rul ahsan is pakistan life,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,iqra rul ahsan is pakistan life,"samajh gaya, aur batao? main sun raha hun 🙂"
Afghanistan k hukmaran apni awam ka khoon ka business kar k hakoomat pakray huey hyn,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,afghanistan k hukmaran apni awam ka khoon ka business kar k hakoomat pakray huey hyn,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
g aya noun khan shb today haripur sunami tree . ,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,g aya noun khan shb today haripur sunami tree .,"samajh gaya, aur batao? main sun raha hun 🙂"
"main soch rahi hoon ki mujhe public speaking seekhni chahiye,kabhi kabhi presentations mein nervous ho jati hoon, tumne kabhi kuch aisa try kiya hai?","bilkul, public speaking ek art hai, tum workshops join kar sakti ho, main bhi kabhi kabhi aise sessions attend karti hoon, saath mein practice karte hain!",Hinglish Everyday Conversations,"main soch rahi hoon ki mujhe public speaking seekhni chahiye,kabhi kabhi presentations main nervous ho jati hoon, tumne kabhi kuch aisa try kiya hai?","bilkul, public speaking ek art hai, tum workshops join kar sakti ho, main bhi kabhi kabhi aise sessions attend karti hoon, saath mein practice karte hain!"
ppp khly bht muskal saal hoga,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,ppp khly bohat muskal saal hoga,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"christmas ke liye ghar ko decorate karne ka plan hai,lekin abhi tak tree nahi kharida, kya tumhare paas koi idea hai?","arre, tumhe toh zaroor ek bada sa christmas tree lena chahiye, aur saath mein ornaments bhi, hum dono milkar ghar ko ekdum festive look denge, bahut maza aayega!",Hinglish Everyday Conversations,"christmas ke liye ghar ko decorate karne ka plan hai,lekin abhi tak tree nahi kharida, kya tumhare paas koi idea hai?","arre, tumhe toh zaroor ek bada sa christmas tree lena chahiye, aur saath mein ornaments bhi, hum dono milkar ghar ko ekdum festive look denge, bahut maza aayega!"
kya tumhe noodles pasand hai?,"haan, lekin sirf homemade noodles.",Hinglish Everyday Conversations,kya tumhe noodles pasand hai?,"haan, lekin sirf homemade noodles."
"luxury travel ke liye koi specific destination hai jo tumhe hamesha jaana hai,jaise bora bora ya seychelles?","bora bora toh sapne jaisa hai, wahan ke blue waters aur luxurious overwater bungalows ka experience sabse alag hoga!",Hinglish Everyday Conversations,"luxury travel ke liye koi specific destination hai jo tumhe hamesha jaana hai,jaise bora bora ya seychelles?","bora bora toh sapne jaisa hai, wahan ke blue waters aur luxurious overwater bungalows ka experience sabse alag hoga!"
Duck Bhai aap mera vlog Mein Naam leda please ma Karachi sa hou pizza ma ap ke bahut badi fan ha arab aapi bhi bahut pyari hai,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,duck bhai aap mera vlog main naam leda please ma karachi sa hou pizza ma ap ke bahut badi fan ha arab aapi bhi bahut pyari hai,"wah, ye sun kar bohat acha laga! khush raho 😊"
Happy Birthday to England s legandary batsmen Geoffrey Boycott ,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,happy birthday to england s legandary batsmen geoffrey boycott,"wah, ye sun kar bohat acha laga! khush raho 😊"
aqal say farigh logo kia roads k baghair colleges n univeopen sakti hein,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,aqal say farigh logo kya roads k baghair colleges n univeopen sakti hein,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
Iqrar bhai Allah apko hamesha salamat rakhe Ameen,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,iqrar bhai allah apko hamesha salamat rakhe ameen,"wah, ye sun kar bohat acha laga! khush raho 😊"
Bhai proper idea is baat ka mkhy jani,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,bhai proper idea is baat ka mkhy jani,"samajh gaya, aur batao? main sun raha hun 🙂"
"yaar,ab toh desh mein khud ka defence equipment banana shuru ho gaya hai, kya tumhe lagta hai yeh ek acha step hai?","bilkul, agar hum apne resources ka sahi istemal karte hain toh humara desh aur bhi strong ban sakta hai, lekin execution zaroori hai!",Hinglish Everyday Conversations,"yaar,ab toh desh main khud ka defence equipment banana shuru ho gaya hai, kya tumhe lagta hai yeh ek achha step hai?","bilkul, agar hum apne resources ka sahi istemal karte hain toh humara desh aur bhi strong ban sakta hai, lekin execution zaroori hai!"
"mera phone ka battery bahut jaldi khali ho jaata hai,kya tumne koi new power bank try kiya hai?","haa, aajkal to portable chargers bahut aache aane lage hain.",Hinglish Everyday Conversations,"mera phone ka battery bahut jaldi khali ho jaata hai,kya tumne koi new power bank try kiya hai?","haa, aajkal to portable chargers bahut aache aane lage hain."
patwaran he bhai pmln bnda he,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,patwaran he bhai pmln bnda he,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
ghar ko sambalny wali ka zahen aysa hi hona chahy,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,ghar ko sambalny wali ka zahen aysa hi hona chahy,"samajh gaya, aur batao? main sun raha hun 🙂"
hum labon say keh na paye haale dil kabhi,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,hum labon say keh na paye haale dil kabhi,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"ab toh meri salary se kuchh bacha hi nahi,har maheene ki date pe, khali ho jaata hai","haan yaar, yeh to saare ka saare problem hai, ab toh kya karen?",Hinglish Everyday Conversations,"ab toh meri salary se kuchh bacha hi nahi,har maheene ki date pe, khali ho jaata hai","haan yaar, yeh to saare ka saare problem hai, ab toh kya karen?"
Ap silent na rha kro,"wah, ye sun kar bohat acha laga! khush raho 😊",Roman Urdu Sentiment Support,ap silent na rha kro,"wah, ye sun kar bohat acha laga! khush raho 😊"
kitny ky mary,"samajh gaya, aur batao? main sun raha hun 🙂",Roman Urdu Sentiment Support,kitny ky mary,"samajh gaya, aur batao? main sun raha hun 🙂"
khusri along with khusri k bacha,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗",Roman Urdu Sentiment Support,khusri along with khusri k bacha,"samajh sakta hun, ye waqai mushkil lag raha hai. thora relax karo, main tumhare sath hun 🤗"
"abey,kya tumhe pata hai, mumbai mein ek naya cafe khula hai, jo completely vintage theme par hai, aur unka menu bhi bahut quirky hai. kya chalte hai weekend pe?","haaan yaar, suni thi main. bohat dino se jaana chahti thi. toh chalo, aagya di, jaldi se plan bana lete hain! kaise chalna hai, kaunsa day jana hai, yeh sab decide kar lete hain!",Hinglish Everyday Conversations,"abey,kya tumhe pata hai, mumbai main ek naya cafe khula hai, jo completely vintage theme par hai, aur unka menu bhi bahut quirky hai. kya chalte hai weekend pe?","haaan yaar, suni thi main. bohat dino se jaana chahti thi. toh chalo, aagya di, jaldi se plan bana lete hain! kaise chalna hai, kaunsa day jana hai, yeh sab decide kar lete hain!"
